fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,dia_semana,año,mes,dia_mes,nombre_dia_semana,es_fin_de_semana,es_festivo,nombre_festivo,es_black_friday,es_cyber_monday,semana_año,trimestre,inicio_mes,fin_mes,es_primer_dia_mes,es_ultimo_dia_mes,es_dia_laborable,unidades_vendidas_lag1,unidades_vendidas_lag2,unidades_vendidas_lag3,unidades_vendidas_lag4,unidades_vendidas_lag5,unidades_vendidas_lag6,unidades_vendidas_lag7,unidades_vendidas_mm7,descuento_porcentaje,precio_competencia,ratio_precio,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2023-11-25,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,58,101.2,5869.6,5,2023,11,25,Saturday,True,False,,False,False,47,4,False,True,False,False,False,44.0,18.0,14.0,14.0,12.0,17.0,22.0,25.285714285714285,-11.999999999999998,106.6125,0.9492320318911948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-26,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,65,101.2,6578.0,6,2023,11,26,Sunday,True,False,,False,False,47,4,False,True,False,False,False,58.0,44.0,18.0,14.0,14.0,12.0,17.0,32.142857142857146,-11.999999999999998,106.59583333333335,0.9493804479537192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-27,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,53,97.75,5180.75,0,2023,11,27,Monday,False,False,,False,True,48,4,False,True,False,False,True,65.0,58.0,44.0,18.0,14.0,14.0,12.0,38.0,-15.0,100.47916666666667,0.9728384822724445,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-28,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,41,105.8,4337.8,1,2023,11,28,Tuesday,False,False,,False,False,48,4,False,True,False,False,True,53.0,65.0,58.0,44.0,18.0,14.0,14.0,41.857142857142854,-8.000000000000004,113.3875,0.9330834527615477,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-29,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,36,105.8,3808.8,2,2023,11,29,Wednesday,False,False,,False,False,48,4,False,True,False,False,True,41.0,53.0,65.0,58.0,44.0,18.0,14.0,45.0,-8.000000000000004,113.44166666666666,0.9326379196356424,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-11-30,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,13,114.68,1490.84,3,2023,11,30,Thursday,False,False,,False,False,48,4,False,True,False,True,True,36.0,41.0,53.0,65.0,58.0,44.0,18.0,44.285714285714285,-0.27826086956521145,103.02,1.1131819064259367,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-01,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,15,118.32,1774.8,4,2024,11,1,Friday,False,True,Día de los Difuntos (observado),False,False,44,4,True,False,True,False,False,16.0,14.0,14.0,15.0,13.0,20.0,16.0,15.285714285714286,2.8869565217391244,105.31,1.1235400246890133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-02,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,21,113.69,2387.49,5,2024,11,2,Saturday,True,True,Día de los Difuntos,False,False,44,4,True,False,False,False,False,15.0,16.0,14.0,14.0,15.0,13.0,20.0,15.428571428571429,-1.1391304347826106,107.31666666666666,1.0593881037428172,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-03,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,16,116.76,1868.16,6,2024,11,3,Sunday,True,True,Independencia de Cuenca,False,False,44,4,True,False,False,False,False,21.0,15.0,16.0,14.0,14.0,15.0,13.0,15.857142857142858,1.5304347826087001,107.25,1.0886713286713288,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-04,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,14,115.15,1612.1,0,2024,11,4,Monday,False,True,Independencia de Cuenca (observado),False,False,45,4,True,False,False,False,False,16.0,21.0,15.0,16.0,14.0,14.0,15.0,15.714285714285714,0.1304347826087006,105.77333333333333,1.0886486827177613,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-05,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,15,115.84,1737.6,1,2024,11,5,Tuesday,False,False,,False,False,45,4,True,False,False,False,True,14.0,16.0,21.0,15.0,16.0,14.0,14.0,15.857142857142858,0.7304347826086987,107.21666666666668,1.0804290377739778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-06,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,19,115.17,2188.23,2,2024,11,6,Wednesday,False,False,,False,False,45,4,True,False,False,False,True,15.0,14.0,16.0,21.0,15.0,16.0,14.0,16.571428571428573,0.14782608695652322,107.64333333333332,1.0699222741770664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-07,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,17,113.02,1921.34,3,2024,11,7,Thursday,False,False,,False,False,45,4,True,False,False,False,True,19.0,15.0,14.0,16.0,21.0,15.0,16.0,16.714285714285715,-1.7217391304347862,107.14333333333333,1.0548486451171328,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-08,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,16,113.95,1823.2,4,2024,11,8,Friday,False,False,,False,False,45,4,False,False,False,False,True,17.0,19.0,15.0,14.0,16.0,21.0,15.0,16.857142857142858,-0.9130434782608671,107.41000000000001,1.0608881854575922,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-09,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,15,116.49,1747.35,5,2024,11,9,Saturday,True,False,,False,False,45,4,False,False,False,False,False,16.0,17.0,19.0,15.0,14.0,16.0,21.0,16.0,1.295652173913039,105.61666666666667,1.1029509231497552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-10,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,18,114.32,2057.76,6,2024,11,10,Sunday,True,False,,False,False,45,4,False,False,False,False,False,15.0,16.0,17.0,19.0,15.0,14.0,16.0,16.285714285714285,-0.5913043478260929,105.85666666666667,1.079950876972006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-11,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,18,114.96,2069.28,0,2024,11,11,Monday,False,False,,False,False,46,4,False,False,False,False,True,18.0,15.0,16.0,17.0,19.0,15.0,14.0,16.857142857142858,-0.034782608695657614,105.73,1.0872978341057409,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-12,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,16,116.9,1870.4,1,2024,11,12,Tuesday,False,False,,False,False,46,4,False,False,False,False,True,18.0,18.0,15.0,16.0,17.0,19.0,15.0,17.0,1.6521739130434834,106.86000000000001,1.093954707093393,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-13,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,15,113.43,1701.45,2,2024,11,13,Wednesday,False,False,,False,False,46,4,False,False,False,False,True,16.0,18.0,18.0,15.0,16.0,17.0,19.0,16.428571428571427,-1.365217391304342,106.99333333333334,1.0601595114960434,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-14,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,118.44,1421.28,3,2024,11,14,Thursday,False,False,,False,False,46,4,False,False,False,False,True,15.0,16.0,18.0,18.0,15.0,16.0,17.0,15.714285714285714,2.9913043478260852,105.80666666666666,1.1194001638208053,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-15,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,19,112.32,2134.08,4,2024,11,15,Friday,False,False,,False,False,46,4,False,False,False,False,True,12.0,15.0,16.0,18.0,18.0,15.0,16.0,16.142857142857142,-2.3304347826087013,105.74000000000001,1.062228106676754,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-16,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,16,116.11,1857.76,5,2024,11,16,Saturday,True,False,,False,False,46,4,False,False,False,False,False,19.0,12.0,15.0,16.0,18.0,18.0,15.0,16.285714285714285,0.9652173913043474,106.13,1.0940356166965044,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-17,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,16,114.79,1836.64,6,2024,11,17,Sunday,True,False,,False,False,46,4,False,False,False,False,False,16.0,19.0,12.0,15.0,16.0,18.0,18.0,16.0,-0.18260869565216847,105.06,1.092613744526937,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-18,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,17,116.24,1976.08,0,2024,11,18,Monday,False,False,,False,False,47,4,False,False,False,False,True,16.0,16.0,19.0,12.0,15.0,16.0,18.0,15.857142857142858,1.078260869565213,107.69999999999999,1.0792943361188487,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-19,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,118.2,1418.4,1,2024,11,19,Tuesday,False,False,,False,False,47,4,False,False,False,False,True,17.0,16.0,16.0,19.0,12.0,15.0,16.0,15.285714285714286,2.7826086956521765,106.57333333333332,1.1090954585262105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-20,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,18,115.96,2087.28,2,2024,11,20,Wednesday,False,False,,False,False,47,4,False,False,False,False,True,12.0,17.0,16.0,16.0,19.0,12.0,15.0,15.714285714285714,0.8347826086956467,106.77999999999999,1.085971155647125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-21,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,18,112.13,2018.34,3,2024,11,21,Thursday,False,False,,False,False,47,4,False,False,False,False,True,18.0,12.0,17.0,16.0,16.0,19.0,12.0,16.571428571428573,-2.4956521739130473,108.13333333333334,1.0369605425400739,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-22,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,18,118.06,2125.08,4,2024,11,22,Friday,False,False,,False,False,47,4,False,False,False,False,True,18.0,18.0,12.0,17.0,16.0,16.0,19.0,16.428571428571427,2.6608695652173933,107.41000000000001,1.09915277907085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-23,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,16,114.24,1827.84,5,2024,11,23,Saturday,True,False,,False,False,47,4,False,False,False,False,False,18.0,18.0,18.0,12.0,17.0,16.0,16.0,16.428571428571427,-0.6608695652173957,106.60333333333334,1.0716362840436509,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-24,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,16,113.28,1812.48,6,2024,11,24,Sunday,True,False,,False,False,47,4,False,True,False,False,False,16.0,18.0,18.0,18.0,12.0,17.0,16.0,16.428571428571427,-1.4956521739130426,107.30333333333334,1.0556987978006274,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-25,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,12,116.78,1401.36,0,2024,11,25,Monday,False,False,,False,False,48,4,False,True,False,False,True,16.0,16.0,18.0,18.0,18.0,12.0,17.0,15.714285714285714,1.5478260869565228,106.48333333333333,1.0966974487400218,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-26,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,18,118.22,2127.96,1,2024,11,26,Tuesday,False,False,,False,False,48,4,False,True,False,False,True,12.0,16.0,16.0,18.0,18.0,18.0,12.0,16.571428571428573,2.799999999999999,98.95,1.194744820616473,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-27,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,13,116.6,1515.8,2,2024,11,27,Wednesday,False,False,,False,False,48,4,False,True,False,False,True,18.0,12.0,16.0,16.0,18.0,18.0,18.0,15.857142857142858,1.391304347826082,98.10333333333334,1.1885426930787264,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-28,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,15,117.58,1763.7,3,2024,11,28,Thursday,False,False,,False,False,48,4,False,True,False,False,True,13.0,18.0,12.0,16.0,16.0,18.0,18.0,15.428571428571429,2.243478260869564,99.29666666666667,1.1841283695323777,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-29,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,66,97.75,6451.5,4,2024,11,29,Friday,False,False,,True,False,48,4,False,True,False,False,True,15.0,13.0,18.0,12.0,16.0,16.0,18.0,22.285714285714285,-15.0,103.12916666666668,0.947840491293281,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-30,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,80,101.2,8096.0,5,2024,11,30,Saturday,True,False,,False,False,48,4,False,True,False,True,False,66.0,15.0,13.0,18.0,12.0,16.0,16.0,31.428571428571427,-11.999999999999998,109.13333333333333,0.927306047648137,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
